ITEM_NUMBER,DESCRIPTION,SALES_UOM,PACK_CODE,CONVERSION_FACTOR,LENGTH,WIDTH,HEIGHT,UOM_WEIGHT
BSCLX35130580,BSC LTX 035 130cm 5X80mm,EA,PP,1,11.8,9.8,1.0,0
BSCLX35130640,BSC LTX 035 130cm 6X40mm,EA,PP,1,11.8,9.8,1.0,0
BSCLX35130660,BSC LTX 035 130cm 6X60mm,EA,PP,1,11.8,9.8,1.0,0
BSCLX35130680,BSC LTX 035 130cm 6X80mm,EA,PP,1,11.8,9.8,1.0,0
BSCLX3575460,BSCLTX035 75cm4x60mm,EA,PP,1,11.8,9.8,1.0,0
BSCLX35755100,BSC LTX 035 75cm 5X100mm,EA,PP,1,11.8,9.8,1.0,0
BSCLX3575560,BSC LTX 035 75cm 5X60mm,EA,PP,1,11.8,9.8,1.0,0
BSCLX3575580,BSC LTX 035 75cm 5X80mm,EA,PP,1,11.8,9.8,1.0,0
BSCLX3575660,BSC LTX 035 75cm 6X60mm,EA,PP,1,11.8,9.8,1.0,0
BSCLX3575680,BSC LTX 035 75cm 6X80mm,EA,PP,1,11.8,9.8,1.0,0
40311400,ChillerPumpDCAS5000SparePart,CA,CG,1,11.8,10.0,10.5,6
CQ12072,PTABalloonDilatationCatheter,EA,PP,1,11.8,10.5,1.3,0
7100AC,BilPapACDblLumShtNose,EA,PP,1,11.8,11.8,0.6,1
7101AC,BilPapACDblLumShtNose,EA,PP,1,11.8,11.8,0.6,1
7104AC,BilPapltmeACTriLumShtNose,EA,PP,1,11.8,11.8,0.6,1
7105AC,BilPapltmeACTriLumShtNose,EA,PP,1,11.8,11.8,0.6,1
IH3532A,BBraunMecWBDIIH3532A,CA,CG,30,11.8,11.8,16.0,3
IH3536,BBraunMecWBDLIH3536,CA,CG,30,11.8,11.8,16.0,3
IH3536A,BBraunMecWBDLIH3536A,CA,CG,30,11.8,11.8,16.0,4
000957,PolypecDispSnarFrmMedCrsntOlym,CA,PP,10,11.8,16.0,6.1,3
000958,PolypecSnarFrmMedCrsntMV,CA,PP,10,11.8,16.0,6.1,3
000959,PolypecSnarFrmMedHexOlym,CA,PP,10,11.8,16.0,6.1,3
000960,PolypecSnarFrmMedHexMV,CA,PP,10,11.8,16.0,6.1,3
000963,PolypecSnarFrmLgOvlOlym,CA,PP,10,11.8,16.0,6.1,3
000964,PolypecSnarFrmLgOvlMV,CA,PP,10,11.8,16.0,6.1,3
000965,PolypecSnarFrmMedOvlOlym,CA,PP,10,11.8,16.0,6.1,3
000966,PolypecSnarFrmMedOvlMV,CA,PP,10,11.8,16.0,6.1,3
000977,PolypecSnarSftLgOvlOlym,CA,PP,10,11.8,16.0,6.1,3
000978,PolypecSnarFrmSmOvlOlym,CA,PP,10,11.8,16.0,6.1,3
000979,PolypecSnarFrmSmOvlMV,CA,PP,10,11.8,16.0,6.1,3
000980,PolypecSnarSftLgOvlMV,CA,PP,10,11.8,16.0,6.1,3
000983,PolypecSnarSftMedOvlOlym,CA,PP,10,11.8,16.0,6.1,3
000984,PolypecSnarSftMedOvlMV,CA,PP,10,11.8,16.0,6.1,3
000985,PolypecSnarSftSmOvlOlym,CA,PP,10,11.8,16.0,6.1,3
000986,PolypecSnarSftSmOvlMV,CA,PP,10,11.8,16.0,6.1,3
000987,PolypecSnarSftXSOvlOlym,CA,PP,10,11.8,16.0,6.1,3
000988,PolypecSnarSftXSOvlMV,CA,PP,10,11.8,16.0,6.1,3
000991,PolypecSnarFrmXSOvlOlym,CA,PP,10,11.8,16.0,6.1,3
000992,PolypecSnarFrmXSOvlMV,CA,PP,10,11.8,16.0,6.1,3
100600,SNARE SM OVAL OLY FIRM LC,CA,PP,10,11.8,16.0,6.1,3
100601,SNARE M OVAL OLY FIRM LC,CA,PP,10,11.8,16.0,6.1,3
100602,SNARE LG OVAL OLY FIRM LC,CA,PP,10,11.8,16.0,6.1,3
100603,SNARE SM OVAL OLY SOFT LC,CA,PP,10,11.8,16.0,6.1,3
100604,SNARE M OVAL OLY SOFT LC,CA,PP,10,11.8,16.0,6.1,3
100605,PolypecSnarSftLgOvlOlym,CA,PP,10,11.8,16.0,6.1,3
000198,HemoDispInNdlSclerStdNdl,CA,PP,5,11.8,16.1,3.2,1
000199,HemoDispInNdlSclerStdNdl,CA,PP,5,11.8,16.1,3.2,1
000200,HemoDispInNdlSclerStdNdl,CA,PP,5,11.8,16.1,3.2,1
000215,HemoDispInNdlSclerOpticYelTip,CA,PP,5,11.8,16.1,3.2,2
000216,HemoDispInNdlSclerOpticYelTip,CA,PP,5,11.8,16.1,3.2,2
000217,HemoDispInNdlSclerOpticYelTip,CA,PP,5,11.8,16.1,3.2,2
000218,HemoNdlSclerOpticYelTipColnscp,CA,PP,5,11.8,16.1,3.2,2
SU11,SafeSheathUltra,CA,PP,5,11.8,6.2,5.1,1
SU8,SafeSheathUltra,CA,PP,5,11.8,6.2,5.2,1
SU95,SafeSheathUltra,CA,PP,5,11.8,6.2,5.2,1
U35130415,Ultraverse035PTADilCath,EA,PP,1,11.8,9.5,0.7,0
LX3575460,LutonixPeripheralDCB035,EA,PP,1,11.8,9.5,0.8,0
U35130126,Ultraverse035PTADilCath,EA,PP,1,11.8,9.5,0.8,0
U3513082,Ultraverse035PTADilCath,EA,PP,1,11.8,9.5,0.8,0
U35130512,Ultraverse035PTADilCath,EA,PP,1,11.8,9.5,0.9,0
U3513086,Ultraverse035PTADilCath,EA,PP,1,11.8,9.5,0.9,0
U3575325,Ultraverse035PTADilCath,EA,PP,1,11.8,9.5,0.9,0
U3575625,Ultraverse035PTADilCath,EA,PP,1,11.8,9.5,0.9,0
U35130108,Ultraverse035PTADilCath,EA,PP,1,11.8,9.5,1.0,0
U3575725,Ultraverse035PTADilCath,EA,PP,1,11.8,9.6,0.5,0
LX3575560,LutonixPeripheralDCB035,EA,PP,1,11.8,9.6,0.7,0
U35130312,Ultraverse035PTADilCath,EA,PP,1,11.8,9.6,0.7,0
U35130315,Ultraverse035PTADilCath,EA,PP,1,11.8,9.6,0.7,0
U3513032,Ultraverse035PTADilCath,EA,PP,1,11.8,9.6,0.7,0
U35130320,Ultraverse035PTADilCath,EA,PP,1,11.8,9.6,0.7,0
U3513038,Ultraverse035PTADilCath,EA,PP,1,11.8,9.6,0.7,0
U35130425,Ultraverse035PTADilCath,EA,PP,1,11.8,9.6,0.7,0
U3513044,Ultraverse035PTADilCath,EA,PP,1,11.8,9.6,0.7,0
U3513054,Ultraverse035PTADilCath,EA,PP,1,11.8,9.6,0.7,0
U3513058,Ultraverse035PTADilCath,EA,PP,1,11.8,9.6,0.7,0
U35130712,Ultraverse035PTADilCath,EA,PP,1,11.8,9.6,0.7,0
U35130820,Ultraverse035PTADilCath,EA,PP,1,11.8,9.6,0.7,0
U3513084,Ultraverse035PTADilCath,EA,PP,1,11.8,9.6,0.7,0
U3513088,Ultraverse035PTADilCath,EA,PP,1,11.8,9.6,0.7,0
U3575104,Ultraverse035PTADilCath,EA,PP,1,11.8,9.6,0.7,0
U3575315,Ultraverse035PTADilCath,EA,PP,1,11.8,9.6,0.7,0
U3575410,Ultraverse035PTADilCath,EA,PP,1,11.8,9.6,0.7,0
U357546,Ultraverse035PTADilCath,EA,PP,1,11.8,9.6,0.7,0
U357554,Ultraverse035PTADilCath,EA,PP,1,11.8,9.6,0.7,0
U3575720,Ultraverse035PTADilCath,EA,PP,1,11.8,9.6,0.7,0
U357584,Ultraverse035PTADilCath,EA,PP,1,11.8,9.6,0.7,0
U357594,Ultraverse035PTADilCath,EA,PP,1,11.8,9.6,0.7,0
LX351304100,LutonixPeripheralDCB035,EA,PP,1,11.8,9.6,0.8,0
LX35130480,LutonixPeripheralDCB035,EA,PP,1,11.8,9.6,0.8,0
LX351305100,LutonixPeripheralDCB035,EA,PP,1,11.8,9.6,0.8,0
LX35130580,LutonixPeripheralDCB035,EA,PP,1,11.8,9.6,0.8,0
LX35130660,LutonixPeripheralDCB035,EA,PP,1,11.8,9.6,0.8,0
LX35130680,LutonixPeripheralDCB035,EA,PP,1,11.8,9.6,0.8,0
LX35754100,LutonixPeripheralDCB035,EA,PP,1,11.8,9.6,0.8,0
LX35755100,LutonixPeripheralDCB035,EA,PP,1,11.8,9.6,0.8,0
LX35756100,LutonixPeripheralDCB035,EA,PP,1,11.8,9.6,0.8,0
LX3575680,LutonixPeripheralDCB035,EA,PP,1,11.8,9.6,0.8,0
U35130310,Ultraverse035PTADilCath,EA,PP,1,11.8,9.6,0.8,0
U35130410,Ultraverse035PTADilCath,EA,PP,1,11.8,9.6,0.8,0
U35130430,Ultraverse035PTADilCath,EA,PP,1,11.8,9.6,0.8,0
U3513048,Ultraverse035PTADilCath,EA,PP,1,11.8,9.6,0.8,0
U35130520,Ultraverse035PTADilCath,EA,PP,1,11.8,9.6,0.8,0
U3513056,Ultraverse035PTADilCath,EA,PP,1,11.8,9.6,0.8,0
U35130612,Ultraverse035PTADilCath,EA,PP,1,11.8,9.6,0.8,0
U35130615,Ultraverse035PTADilCath,EA,PP,1,11.8,9.6,0.8,0
U35130730,Ultraverse035PTADilCath,EA,PP,1,11.8,9.6,0.8,0
U3513078,Ultraverse035PTADilCath,EA,PP,1,11.8,9.6,0.8,0
U35130810,Ultraverse035PTADilCath,EA,PP,1,11.8,9.6,0.8,0
U3513094,Ultraverse035PTADilCath,EA,PP,1,11.8,9.6,0.8,0
U3513096,Ultraverse035PTADilCath,EA,PP,1,11.8,9.6,0.8,0
U35751010,Ultraverse035PTADilCath,EA,PP,1,11.8,9.6,0.8,0
U3575108,Ultraverse035PTADilCath,EA,PP,1,11.8,9.6,0.8,0
U3575126,Ultraverse035PTADilCath,EA,PP,1,11.8,9.6,0.8,0
U3575312,Ultraverse035PTADilCath,EA,PP,1,11.8,9.6,0.8,0
U3575412,Ultraverse035PTADilCath,EA,PP,1,11.8,9.6,0.8,0
U3575415,Ultraverse035PTADilCath,EA,PP,1,11.8,9.6,0.8,0
U357548,Ultraverse035PTADilCath,EA,PP,1,11.8,9.6,0.8,0
U357552,Ultraverse035PTADilCath,EA,PP,1,11.8,9.6,0.8,0
U3575525,Ultraverse035PTADilCath,EA,PP,1,11.8,9.6,0.8,0
U3575610,Ultraverse035PTADilCath,EA,PP,1,11.8,9.6,0.8,0
U3575630,Ultraverse035PTADilCath,EA,PP,1,11.8,9.6,0.8,0
U3575710,Ultraverse035PTADilCath,EA,PP,1,11.8,9.6,0.8,0
U3575715,Ultraverse035PTADilCath,EA,PP,1,11.8,9.6,0.8,0
U3575815,Ultraverse035PTADilCath,EA,PP,1,11.8,9.6,0.8,0
U357582,Ultraverse035PTADilCath,EA,PP,1,11.8,9.6,0.8,0
U357586,Ultraverse035PTADilCath,EA,PP,1,11.8,9.6,0.8,0
U357588,Ultraverse035PTADilCath,EA,PP,1,11.8,9.6,0.8,0
U3575910,Ultraverse035PTADilCath,EA,PP,1,11.8,9.6,0.8,0
U357592,Ultraverse035PTADilCath,EA,PP,1,11.8,9.6,0.8,0
U351301010,Ultraverse035PTADilCath,EA,PP,1,11.8,9.6,0.9,0
U35130128,Ultraverse035PTADilCath,EA,PP,1,11.8,9.6,0.9,0
U35130815,Ultraverse035PTADilCath,EA,PP,1,11.8,9.6,0.9,0
U35130910,Ultraverse035PTADilCath,EA,PP,1,11.8,9.6,0.9,0
U357532,Ultraverse035PTADilCath,EA,PP,1,11.8,9.6,0.9,0
U3575320,Ultraverse035PTADilCath,EA,PP,1,11.8,9.6,0.9,0
U3575330,Ultraverse035PTADilCath,EA,PP,1,11.8,9.6,0.9,0
U357536,Ultraverse035PTADilCath,EA,PP,1,11.8,9.6,0.9,0
U3575420,Ultraverse035PTADilCath,EA,PP,1,11.8,9.6,0.9,0
U3575425,Ultraverse035PTADilCath,EA,PP,1,11.8,9.6,0.9,0
U3575430,Ultraverse035PTADilCath,EA,PP,1,11.8,9.6,0.9,0
U3575520,Ultraverse035PTADilCath,EA,PP,1,11.8,9.6,0.9,0
U3575530,Ultraverse035PTADilCath,EA,PP,1,11.8,9.6,0.9,0
U3575612,Ultraverse035PTADilCath,EA,PP,1,11.8,9.6,0.9,0
U3513062,Ultraverse035PTADilCath,EA,PP,1,11.8,9.7,0.7,0
U357562,Ultraverse035PTADilCath,EA,PP,1,11.8,9.7,0.7,0
U357572,Ultraverse035PTADilCath,EA,PP,1,11.8,9.7,0.7,0
LX3575660,LutonixPeripheralDCB035,EA,PP,1,11.8,9.7,0.8,0
U35130124,Ultraverse035PTADilCath,EA,PP,1,11.8,9.7,0.8,0
U3513042,Ultraverse035PTADilCath,EA,PP,1,11.8,9.7,0.8,0
U35130510,Ultraverse035PTADilCath,EA,PP,1,11.8,9.7,0.8,0
U35130620,Ultraverse035PTADilCath,EA,PP,1,11.8,9.7,0.8,0
U35130725,Ultraverse035PTADilCath,EA,PP,1,11.8,9.7,0.8,0
U3513076,Ultraverse035PTADilCath,EA,PP,1,11.8,9.7,0.8,0
U3513092,Ultraverse035PTADilCath,EA,PP,1,11.8,9.7,0.8,0
U3575310,Ultraverse035PTADilCath,EA,PP,1,11.8,9.7,0.8,0
U357598,Ultraverse035PTADilCath,EA,PP,1,11.8,9.7,0.8,0
U3575812,Ultraverse035PTADilCath,EA,PP,1,11.8,9.7,0.9,0
U35130530,Ultraverse035PTADilCath,EA,PP,1,11.8,9.8,0.5,1
U3575620,Ultraverse035PTADilCath,EA,PP,1,11.8,9.8,0.6,0
BSCLX351304120,BSCLutonix035DCB,CA,PP,1,11.8,9.8,0.7,0
LX35130560,LutonixPeripheralDCB035,EA,PP,1,11.8,9.8,0.7,0
U35130106,Ultraverse035PTADilCath,EA,PP,1,11.8,9.8,0.7,0
U35130330,Ultraverse035PTADilCath,EA,PP,1,11.8,9.8,0.7,0
U3513034,Ultraverse035PTADilCath,EA,PP,1,11.8,9.8,0.7,0
U3513046,Ultraverse035PTADilCath,EA,PP,1,11.8,9.8,0.7,0
U35130525,Ultraverse035PTADilCath,EA,PP,1,11.8,9.8,0.7,0
U35130610,Ultraverse035PTADilCath,EA,PP,1,11.8,9.8,0.7,0
U35130630,Ultraverse035PTADilCath,EA,PP,1,11.8,9.8,0.7,0
U3513066,Ultraverse035PTADilCath,EA,PP,1,11.8,9.8,0.7,0
U35130710,Ultraverse035PTADilCath,EA,PP,1,11.8,9.8,0.7,0
U3513072,Ultraverse035PTADilCath,EA,PP,1,11.8,9.8,0.7,0
U3513074,Ultraverse035PTADilCath,EA,PP,1,11.8,9.8,0.7,0
U35130812,Ultraverse035PTADilCath,EA,PP,1,11.8,9.8,0.7,0
U3575122,Ultraverse035PTADilCath,EA,PP,1,11.8,9.8,0.7,0
U357534,Ultraverse035PTADilCath,EA,PP,1,11.8,9.8,0.7,0
U357538,Ultraverse035PTADilCath,EA,PP,1,11.8,9.8,0.7,0
U357542,Ultraverse035PTADilCath,EA,PP,1,11.8,9.8,0.7,0
U3575510,Ultraverse035PTADilCath,EA,PP,1,11.8,9.8,0.7,0
U357556,Ultraverse035PTADilCath,EA,PP,1,11.8,9.8,0.7,0
U357558,Ultraverse035PTADilCath,EA,PP,1,11.8,9.8,0.7,0
U357566,Ultraverse035PTADilCath,EA,PP,1,11.8,9.8,0.7,0
U357574,Ultraverse035PTADilCath,EA,PP,1,11.8,9.8,0.7,0
U357596,Ultraverse035PTADilCath,EA,PP,1,11.8,9.8,0.7,0
BSCLX351306100,BSC LTX 035 130cm 6X100mm,EA,PP,1,11.8,9.8,0.8,0
LX351304120,LutonixPeripheralDCB035,EA,PP,1,11.8,9.8,0.8,0
LX35130440,LutonixPeripheralDCB035,EA,PP,1,11.8,9.8,0.8,0
LX351305120,LutonixPeripheralDCB035,EA,PP,1,11.8,9.8,0.8,0
LX35130540,LutonixPeripheralDCB035,EA,PP,1,11.8,9.8,0.8,0
LX351306100,LutonixPeripheralDCB035,EA,PP,1,11.8,9.8,0.8,0
LX351306120,LutonixPeripheralDCB035,EA,PP,1,11.8,9.8,0.8,0
LX35130640,LutonixPeripheralDCB035,EA,PP,1,11.8,9.8,0.8,0
LX35130740,Lutonix035DCB,EA,PP,1,11.8,9.8,0.8,0
LX35130760,Lutonix035DCB,EA,PP,1,11.8,9.8,0.8,0
LX3575580,LutonixPeripheralDCB035,EA,PP,1,11.8,9.8,0.8,0
LX3575740,Lutonix035DCB,EA,PP,1,11.8,9.8,0.8,0
U35130102,Ultraverse035PTADilCath,EA,PP,1,11.8,9.8,0.8,0
U35130104,Ultraverse035PTADilCath,EA,PP,1,11.8,9.8,0.8,0
U35130420,Ultraverse035PTADilCath,EA,PP,1,11.8,9.8,0.8,0
U3513052,Ultraverse035PTADilCath,EA,PP,1,11.8,9.8,0.8,0
U3513064,Ultraverse035PTADilCath,EA,PP,1,11.8,9.8,0.8,0
U35130715,Ultraverse035PTADilCath,EA,PP,1,11.8,9.8,0.8,0
U3575102,Ultraverse035PTADilCath,EA,PP,1,11.8,9.8,0.8,0
U3575515,Ultraverse035PTADilCath,EA,PP,1,11.8,9.8,0.8,0
U3575712,Ultraverse035PTADilCath,EA,PP,1,11.8,9.8,0.8,0
U357578,Ultraverse035PTADilCath,EA,PP,1,11.8,9.8,0.8,0
U3575820,Ultraverse035PTADilCath,EA,PP,1,11.8,9.8,0.8,0
U3513036,Ultraverse035PTADilCath,EA,PP,1,11.8,9.8,0.9,0
U35130412,Ultraverse035PTADilCath,EA,PP,1,11.8,9.8,0.9,0
U35130515,Ultraverse035PTADilCath,EA,PP,1,11.8,9.8,0.9,0
U35751210,Ultraverse035PTADilCath,EA,PP,1,11.8,9.8,0.9,0
U3575512,Ultraverse035PTADilCath,EA,PP,1,11.8,9.8,0.9,0
U3575615,Ultraverse035PTADilCath,EA,PP,1,11.8,9.8,0.9,0
2001291,TmpLinkCblRFGen100Watt,EA,PP,1,11.8,10.0,1.1,1
998710,DialBalloonCathw/InflaDevice,EA,PP,1,11.8,14.1,3.7,2
887604,DialBalloonCathw/InflaDevice,EA,PP,1,11.8,14.1,3.8,2
998004,DialBalloonCathw/InflaDevice,EA,PP,1,11.8,14.2,3.8,2
998406,DialBalloonCathw/InflaDevice,EA,PP,1,11.8,14.2,3.8,2
998410,DialBalloonCathw/InflaDevice,EA,PP,1,11.8,14.2,3.8,2
998606,DialBalloonCathw/InflaDevice,EA,PP,1,11.8,14.2,3.8,2
998810,DialBalloonCathw/InflaDevice,EA,PP,1,11.8,14.2,3.8,2
998706,DialBalloonCathw/InflaDevice,EA,PP,1,11.8,14.3,3.8,2
485013,UrethralSlingSelfAnchorSys,EA,PP,1,11.9,6.5,1.2,1
000474,PolypecSnarFrmMedOvlOlym,CA,PP,10,11.9,16.0,6.1,3
000475,PolypecSnarFrmMedOvlMV,CA,PP,10,11.9,16.0,6.1,3
000476,PolypecSnarFrmSmOvlOlym,CA,PP,10,11.9,16.0,6.1,3
000477,PolypecSnarFrmSmOvlMV,CA,PP,10,11.9,16.0,6.1,3
000478,PolypecSnarFrmXSOvlOlym,CA,PP,10,11.9,16.0,6.1,3
000479,PolypecSnarFrmXSOvlMV,CA,PP,10,11.9,16.0,6.1,3
000569,BxDispBxFcpsOvlCupBlu,CA,PP,10,11.9,16.1,3.3,3
000570,BxDispFcpsAlligCupw/NdlBlu,CA,PP,10,11.9,16.1,3.3,3
000460,PolypecSnarSftLgOvlOlym,CA,PP,10,11.9,16.3,6.1,3
000461,PolypecSnarSftLgOvlMV,CA,PP,10,11.9,16.3,6.1,3
000463,PolypecSnarSftMedOvlMV,CA,PP,10,11.9,16.3,6.1,3
000464,PolypecSnarSftSmOvlOlym,CA,PP,10,11.9,16.3,6.1,3
000465,PolypecSnarSftSmOvlMV,CA,PP,10,11.9,16.3,6.1,3
000466,PolypecSnarSftXSOvlOlym,CA,PP,10,11.9,16.3,6.1,3
000467,PolypecSnarSftXSOvlMV,CA,PP,10,11.9,16.3,6.1,3
000472,PolypecSnarFrmLgOvlOlym,CA,PP,10,11.9,16.3,6.1,1
000473,PolypecSnarFrmLgOvlMV,CA,PP,10,11.9,16.3,6.1,3
U3575106,Ultraverse035PTADilCath,EA,PP,1,11.9,9.6,0.7,0
U357568,Ultraverse035PTADilCath,EA,PP,1,11.9,9.6,0.8,0
U3575810,Ultraverse035PTADilCath,EA,PP,1,11.9,9.6,0.8,0
U351301210,Ultraverse035PTADilCath,EA,PP,1,11.9,9.6,0.9,0
U357576,Ultraverse035PTADilCath,EA,PP,1,11.9,9.7,0.6,0
U357564,Ultraverse035PTADilCath,EA,PP,1,11.9,9.7,0.7,0
LX3575440,LutonixPeripheralDCB035,EA,PP,1,11.9,9.8,0.8,0
U35130720,Ultraverse035PTADilCath,EA,PP,1,11.9,9.8,0.9,0
390004P,CableDuoDecapolr,EA,PP,1,11.9,9.8,1.2,1
560001P,CableQuadpolr,EA,PP,1,11.9,9.9,0.9,1
560002A,CableQuadpolrReuse,EA,PP,1,11.9,9.9,0.9,0
560003A,CableQuadpolrReuse,EA,PP,1,11.9,9.9,0.9,1
390008P,CableDuoDecapolr,EA,PP,1,11.9,9.9,1.0,1
560002YA,CableQuadpolrReuse,EA,PP,1,11.9,9.9,1.0,0
200581E,DiagcathFixCrvwovQuadplr,EA,PP,1,11.9,9.9,1.1,0
560004A,CableDecapolrReuse,EA,PP,1,11.9,10.0,0.8,1
008568P,CableQuadpolr,EA,PP,1,11.9,10.0,0.9,0
200089P,CableHexpolr,EA,PP,1,11.9,10.0,0.9,0
200088P,CableQuadpolr,EA,PP,1,11.9,10.0,1.0,0
210057A,CableAblation,EA,PP,1,11.9,10.0,1.0,1
5587000,DialysisRepairKit,EA,PP,1,12.0,0.8,1.3,0
043918,DialCathMetalFemaleCurveTip,EA,PP,1,12.0,2.0,0.1,0
043932,DialCathMetalFemaleCurveTip,EA,PP,1,12.0,2.0,0.1,0
5585000,BulletTipTunnelerSoftCell,CA,PP,10,12.0,2.0,0.4,0
5582080,VesselDialator,CA,PP,10,12.0,2.0,0.5,0
5688000,MalleableTaperedTunneler,EA,PP,1,12.0,2.0,0.5,0
VBD1410,Distance Ring 14G X 10mm,CA,PP,5,12.0,3.0,1.0,1
17820060,BoneBiopsyNeedle,EA,PP,1,12.0,3.3,1.0,0
17860020,BoneBiopsyNeedle,EA,PP,1,12.0,3.4,1.0,0
5515110,10FRX15CM AIRGUARD JR.,EA,PP,1,12.0,3.5,0.6,0
5513150,AirGuard 15 Fr. x 13 cm,EA,PP,1,12.0,3.5,0.8,0
5513165,AirGuard 16.5 Fr. x 13 cm,EA,PP,1,12.0,3.5,0.8,0
5515180,8FRX15CM AIRGUARD JR.,EA,PP,1,12.0,3.5,0.8,0
008010,VasculourIIVascularProstStr,EA,PP,1,12.0,3.5,2.0,0
008011,VasculourIIVascularProstStr,EA,PP,1,12.0,3.5,2.0,0
008012,VasculourIIVascularProstStr,EA,PP,1,12.0,3.5,2.0,0
008013,VasculourIIVascularProstStr,EA,PP,1,12.0,3.5,2.0,0
008014,VasculourIIVascularProstStr,EA,PP,1,12.0,3.5,2.0,0
VBB27LO,Lorad Bushing,CA,PP,5,12.0,4.0,0.1,0
VBB27GE,GE Bushing,CA,PP,5,12.0,4.0,1.0,0
VBB40CY,NdlGdeCytoguideStereotacticSys,CA,PP,5,12.0,4.0,1.0,0
VBB40FI,NdlGdeFischerStereotacticTable,EA,PP,1,12.0,4.0,1.0,0
VBB40GE,NdlGdeGEStereotacticSystem,CA,PP,5,12.0,4.0,1.0,0
VBB40LO,NdlGdeLoradStereotacticTable,CA,PP,5,12.0,4.0,1.0,0
VBB40SI,NdlGdeSiemensStereotacticSys,CA,PP,5,12.0,4.0,1.0,0
VBB45CY,NdlGdeCytoguideStereotacticSys,CA,PP,5,12.0,4.0,1.0,0
VBB45LO,NdlGdeLoradStereotacticTable,CA,PP,5,12.0,4.0,1.0,0
VBB45SI,NdlGdeSiemensStereotacticSys,CA,PP,5,12.0,4.0,1.0,0
008620,BionitAxillobifemoralProst,EA,PP,1,12.0,4.0,2.0,0
008621,BionitAxillobifemoralProst,EA,PP,1,12.0,4.0,2.0,0
0132010,"PWRLOC MAX 20GA X 1"" W/Y-SITE",CA,PP,25,12.0,4.0,6.5,1
0132215,"PWRLOCMAX22GA X1 1/2"" W/Y-SITE",CA,PP,25,12.0,4.0,6.5,1
F10105US,FinesseUltra10gBiopsyProbe,CA,PP,5,12.0,4.3,8.0,2
Y100,AlyteSingleUnit,CA,NC,1,12.0,5.0,0.1,0
1283NHS,ClearAdvanAloeMecS1StdM1283NHS,CA,PP,5,12.0,6.0,2.0,0
1323NHS,ClearAdvanAloeMecS1StdI1323NHS,CA,CG,5,12.0,6.0,2.0,0
2243NHS,ClearAdvanAloeMecS2PopS2243NHS,CA,CG,5,12.0,6.0,2.0,0
2283NHS,ClearAdvanAloeMecS2PopM2283NHS,CA,PP,5,12.0,6.0,2.0,2
2363NHS,ClearAdvanAloeMecS2PopL2363NHS,CA,PP,5,12.0,6.0,2.0,3
0057730,PlusSuctIrrigTipswSplshShld,CA,PP,10,12.0,6.0,6.0,3
SU105,SafeSheathUltra,CA,PP,5,12.0,6.4,5.2,1
485027,AllograftDermis,EA,PP,1,12.0,6.5,0.1,0
485047,AllograftDermis,EA,PP,1,12.0,6.5,0.1,0
485068,AllograftDermis,EA,PP,1,12.0,6.5,0.1,0
485212,AllograftDermis,EA,PP,1,12.0,6.5,0.1,0
485412,AllograftDermis,EA,PP,1,12.0,6.5,0.1,0
7755405,PICCCatheterMicrointroducer,CA,PP,5,12.0,7.0,1.0,0
7755505,5 FR D/L PICC BASIC TRAY,CA,PP,5,12.0,7.0,1.0,0
40308100,SparePartChillerPumpAS5000,CA,PP,1,12.0,7.0,3.0,2
7755305,SglLumPICCW/MicIntroKit,CA,PP,5,12.0,7.0,5.0,2
7655405J,"GRO NXT CLASSIC,4FRSLBASICW/MI",CA,PP,5,12.0,7.0,5.5,3
7957505J,GRO NXT 5FR DL 55CM BASIC W/MI,CA,PP,5,12.0,7.0,5.5,3
7918518,SLCathBasicTrayMicrointroducer,CA,PP,5,12.0,7.0,6.0,1
7957505,DualLumenPICCKitMicrointroduce,CA,PP,5,12.0,7.3,5.5,2
5954680,"Ventralight ST 6""x8"" Ellipse",EA,NC,1,12.0,8.0,0.1,1
5950007,VENTRALEX ST SMALL CIRCLE,EA,NC,1,12.0,8.0,0.3,0
5950008,VENTRALEX ST MEDIUM CIRCLE,EA,NC,1,12.0,8.0,0.3,0
5950009,VENTRALEX ST LARGE CIRCLE,EA,NC,1,12.0,8.0,0.3,0
5950030,VENTRIO ST SMALL OVAL,EA,PP,1,12.0,8.0,0.3,0
5950040,VENTRIO STMEDIUM OVAL,EA,PP,1,12.0,8.0,0.3,0
5950050,VENTRIO ST LARGE OVAL,EA,PP,1,12.0,8.0,0.3,0
5950060,VENTRIO ST XL 6x10 OVAL,EA,PP,1,12.0,8.0,0.3,0
5950080,VENTRIO ST XL 8x10 OVAL,EA,PP,1,12.0,8.0,0.3,0
5950090,VENTRIO ST XL 10X13 OVAL,EA,PP,1,12.0,8.0,0.3,0
5954124,"Ventralight ST 12""x14"" Rectang",EA,NC,1,12.0,8.0,0.3,0
5954790,"Ventralight ST 7""x9"" Ellipse",EA,NC,1,12.0,8.0,0.3,0
5954810,"Ventralight ST 8""x10"" Ellipse",EA,NC,1,12.0,8.0,0.3,0
5955460,"VentralightST wEchoPS 4""x6""Eli",EA,PP,1,12.0,8.0,0.3,0
039037,StoneBasketSs7cmTip,EA,PP,1,12.0,8.0,1.0,1
8029610,TubeRRLevinDuodenal,CA,PP,12,12.0,8.0,1.3,0
8029620,TubeRRLevinDuodenal,CA,PP,12,12.0,8.0,1.3,1
1050030,Avitene Ultrafoam Sponge,CA,PP,6,12.0,8.0,5.0,1
